V1,spp_code,common,scientific_name,genus_name,spp_name,state,tot_ba,state_abrv
7384,s580,silverbell spp.,Halesia spp.,Halesia,spp.,Virginia,2024.855813,VA
7385,s580,silverbell spp.,Halesia spp.,Halesia,spp.,Missouri,0,MO
7386,s580,silverbell spp.,Halesia spp.,Halesia,spp.,Arizona,0,AZ
7387,s580,silverbell spp.,Halesia spp.,Halesia,spp.,Oklahoma,1.473835621,OK
7388,s580,silverbell spp.,Halesia spp.,Halesia,spp.,North Carolina,30045.44586,NC
7389,s580,silverbell spp.,Halesia spp.,Halesia,spp.,Tennessee,11472.17543,TN
7390,s580,silverbell spp.,Halesia spp.,Halesia,spp.,Texas,274.960826,TX
7391,s580,silverbell spp.,Halesia spp.,Halesia,spp.,New Mexico,0,NM
7392,s580,silverbell spp.,Halesia spp.,Halesia,spp.,Alabama,5037.538105,AL
7393,s580,silverbell spp.,Halesia spp.,Halesia,spp.,Mississippi,2216.906988,MS
7394,s580,silverbell spp.,Halesia spp.,Halesia,spp.,Georgia,10982.9747,GA
7395,s580,silverbell spp.,Halesia spp.,Halesia,spp.,South Carolina,1133.946426,SC
7396,s580,silverbell spp.,Halesia spp.,Halesia,spp.,Arkansas,3.313858043,AR
7397,s580,silverbell spp.,Halesia spp.,Halesia,spp.,Louisiana,2210.549906,LA
7398,s580,silverbell spp.,Halesia spp.,Halesia,spp.,Florida,0,FL
7399,s580,silverbell spp.,Halesia spp.,Halesia,spp.,Michigan,0,MI
7400,s581,Carolina silverbell,Halesia carolina,Halesia,carolina,Washington,0,WA
7401,s581,Carolina silverbell,Halesia carolina,Halesia,carolina,Montana,0,MT
7402,s581,Carolina silverbell,Halesia carolina,Halesia,carolina,Maine,0,ME
7403,s581,Carolina silverbell,Halesia carolina,Halesia,carolina,North Dakota,0,ND
7404,s581,Carolina silverbell,Halesia carolina,Halesia,carolina,South Dakota,0,SD
7405,s581,Carolina silverbell,Halesia carolina,Halesia,carolina,Wyoming,0,WY
7406,s581,Carolina silverbell,Halesia carolina,Halesia,carolina,Wisconsin,0,WI
7407,s581,Carolina silverbell,Halesia carolina,Halesia,carolina,Idaho,0,ID
7408,s581,Carolina silverbell,Halesia carolina,Halesia,carolina,Vermont,0,VT
7409,s581,Carolina silverbell,Halesia carolina,Halesia,carolina,Minnesota,0,MN
7410,s581,Carolina silverbell,Halesia carolina,Halesia,carolina,Oregon,0,OR
7411,s581,Carolina silverbell,Halesia carolina,Halesia,carolina,New Hampshire,0,NH
7412,s581,Carolina silverbell,Halesia carolina,Halesia,carolina,Iowa,0,IA
7413,s581,Carolina silverbell,Halesia carolina,Halesia,carolina,Massachusetts,4.93569465,MA
7414,s581,Carolina silverbell,Halesia carolina,Halesia,carolina,Nebraska,0,NE
7415,s581,Carolina silverbell,Halesia carolina,Halesia,carolina,New York,0.742148444,NY
7416,s581,Carolina silverbell,Halesia carolina,Halesia,carolina,Pennsylvania,123.2971784,PA
7417,s581,Carolina silverbell,Halesia carolina,Halesia,carolina,Connecticut,0,CT
7418,s581,Carolina silverbell,Halesia carolina,Halesia,carolina,Rhode Island,0,RI
7419,s581,Carolina silverbell,Halesia carolina,Halesia,carolina,New Jersey,12.00238193,NJ
7420,s581,Carolina silverbell,Halesia carolina,Halesia,carolina,Indiana,0,IN
7421,s581,Carolina silverbell,Halesia carolina,Halesia,carolina,Nevada,0,NV
7422,s581,Carolina silverbell,Halesia carolina,Halesia,carolina,Utah,0,UT
7423,s581,Carolina silverbell,Halesia carolina,Halesia,carolina,California,0,CA
7424,s581,Carolina silverbell,Halesia carolina,Halesia,carolina,Ohio,0.984027058,OH
7425,s581,Carolina silverbell,Halesia carolina,Halesia,carolina,Illinois,0,DC
7426,s581,Carolina silverbell,Halesia carolina,Halesia,carolina,District of Columbia,0,DC
7427,s581,Carolina silverbell,Halesia carolina,Halesia,carolina,Delaware,0,DE
7428,s581,Carolina silverbell,Halesia carolina,Halesia,carolina,West Virginia,2326.615116,WV
7429,s581,Carolina silverbell,Halesia carolina,Halesia,carolina,Maryland,134.6323661,MD
7430,s581,Carolina silverbell,Halesia carolina,Halesia,carolina,Colorado,0,CO
7431,s581,Carolina silverbell,Halesia carolina,Halesia,carolina,Kentucky,2197.172613,KY
7432,s581,Carolina silverbell,Halesia carolina,Halesia,carolina,Kansas,0,KS
7433,s581,Carolina silverbell,Halesia carolina,Halesia,carolina,Virginia,2024.855813,VA
7434,s581,Carolina silverbell,Halesia carolina,Halesia,carolina,Missouri,0,MO
7435,s581,Carolina silverbell,Halesia carolina,Halesia,carolina,Arizona,0,AZ
7436,s581,Carolina silverbell,Halesia carolina,Halesia,carolina,Oklahoma,0,OK
7437,s581,Carolina silverbell,Halesia carolina,Halesia,carolina,North Carolina,30045.3935,NC
7438,s581,Carolina silverbell,Halesia carolina,Halesia,carolina,Tennessee,11472.10303,TN
7439,s581,Carolina silverbell,Halesia carolina,Halesia,carolina,Texas,10.67518568,TX
7440,s581,Carolina silverbell,Halesia carolina,Halesia,carolina,New Mexico,0,NM
7441,s581,Carolina silverbell,Halesia carolina,Halesia,carolina,Alabama,3958.051435,AL
7442,s581,Carolina silverbell,Halesia carolina,Halesia,carolina,Mississippi,487.5180299,MS
7443,s581,Carolina silverbell,Halesia carolina,Halesia,carolina,Georgia,10923.65299,GA
7444,s581,Carolina silverbell,Halesia carolina,Halesia,carolina,South Carolina,1132.529945,SC
7445,s581,Carolina silverbell,Halesia carolina,Halesia,carolina,Arkansas,0.481330812,AR
7446,s581,Carolina silverbell,Halesia carolina,Halesia,carolina,Louisiana,70.75112315,LA
7447,s581,Carolina silverbell,Halesia carolina,Halesia,carolina,Florida,0,FL
7448,s581,Carolina silverbell,Halesia carolina,Halesia,carolina,Michigan,0,MI
7449,s582,two-wing silverbell,Halesia diptera,Halesia,diptera,Washington,0,WA
7450,s582,two-wing silverbell,Halesia diptera,Halesia,diptera,Montana,0,MT
7451,s582,two-wing silverbell,Halesia diptera,Halesia,diptera,Maine,0,ME
7452,s582,two-wing silverbell,Halesia diptera,Halesia,diptera,North Dakota,0,ND
7453,s582,two-wing silverbell,Halesia diptera,Halesia,diptera,South Dakota,0,SD
7454,s582,two-wing silverbell,Halesia diptera,Halesia,diptera,Wyoming,0,WY
7455,s582,two-wing silverbell,Halesia diptera,Halesia,diptera,Wisconsin,0,WI
7456,s582,two-wing silverbell,Halesia diptera,Halesia,diptera,Idaho,0,ID
7457,s582,two-wing silverbell,Halesia diptera,Halesia,diptera,Vermont,0,VT
7458,s582,two-wing silverbell,Halesia diptera,Halesia,diptera,Minnesota,0,MN
7459,s582,two-wing silverbell,Halesia diptera,Halesia,diptera,Oregon,0,OR
7460,s582,two-wing silverbell,Halesia diptera,Halesia,diptera,New Hampshire,0,NH
7461,s582,two-wing silverbell,Halesia diptera,Halesia,diptera,Iowa,0,IA
7462,s582,two-wing silverbell,Halesia diptera,Halesia,diptera,Massachusetts,0,MA
7463,s582,two-wing silverbell,Halesia diptera,Halesia,diptera,Nebraska,0,NE
7464,s582,two-wing silverbell,Halesia diptera,Halesia,diptera,New York,0,NY
7465,s582,two-wing silverbell,Halesia diptera,Halesia,diptera,Pennsylvania,0,PA
7466,s582,two-wing silverbell,Halesia diptera,Halesia,diptera,Connecticut,0,CT
7467,s582,two-wing silverbell,Halesia diptera,Halesia,diptera,Rhode Island,0,RI
7468,s582,two-wing silverbell,Halesia diptera,Halesia,diptera,New Jersey,0,NJ
7469,s582,two-wing silverbell,Halesia diptera,Halesia,diptera,Indiana,0,IN
7470,s582,two-wing silverbell,Halesia diptera,Halesia,diptera,Nevada,0,NV
7471,s582,two-wing silverbell,Halesia diptera,Halesia,diptera,Utah,0,UT
7472,s582,two-wing silverbell,Halesia diptera,Halesia,diptera,California,0,CA
7473,s582,two-wing silverbell,Halesia diptera,Halesia,diptera,Ohio,0,OH
7474,s582,two-wing silverbell,Halesia diptera,Halesia,diptera,Illinois,0,DC
7475,s582,two-wing silverbell,Halesia diptera,Halesia,diptera,District of Columbia,0,DC
7476,s582,two-wing silverbell,Halesia diptera,Halesia,diptera,Delaware,0,DE
7477,s582,two-wing silverbell,Halesia diptera,Halesia,diptera,West Virginia,0,WV
7478,s582,two-wing silverbell,Halesia diptera,Halesia,diptera,Maryland,0,MD
7479,s582,two-wing silverbell,Halesia diptera,Halesia,diptera,Colorado,0,CO
7480,s582,two-wing silverbell,Halesia diptera,Halesia,diptera,Kentucky,0,KY
7481,s582,two-wing silverbell,Halesia diptera,Halesia,diptera,Kansas,0,KS
7482,s582,two-wing silverbell,Halesia diptera,Halesia,diptera,Virginia,0,VA
7483,s582,two-wing silverbell,Halesia diptera,Halesia,diptera,Missouri,0,MO
7484,s582,two-wing silverbell,Halesia diptera,Halesia,diptera,Arizona,0,AZ
7485,s582,two-wing silverbell,Halesia diptera,Halesia,diptera,Oklahoma,1.473835621,OK
7486,s582,two-wing silverbell,Halesia diptera,Halesia,diptera,North Carolina,0.052350558,NC
7487,s582,two-wing silverbell,Halesia diptera,Halesia,diptera,Tennessee,0.072404381,TN
7488,s582,two-wing silverbell,Halesia diptera,Halesia,diptera,Texas,264.2856403,TX
7489,s582,two-wing silverbell,Halesia diptera,Halesia,diptera,New Mexico,0,NM
7490,s582,two-wing silverbell,Halesia diptera,Halesia,diptera,Alabama,1079.486671,AL
7491,s582,two-wing silverbell,Halesia diptera,Halesia,diptera,Mississippi,1729.388958,MS
7492,s582,two-wing silverbell,Halesia diptera,Halesia,diptera,Georgia,59.32171076,GA
7493,s582,two-wing silverbell,Halesia diptera,Halesia,diptera,South Carolina,1.416480854,SC
7494,s582,two-wing silverbell,Halesia diptera,Halesia,diptera,Arkansas,2.832527231,AR
7495,s582,two-wing silverbell,Halesia diptera,Halesia,diptera,Louisiana,2139.798783,LA
7496,s582,two-wing silverbell,Halesia diptera,Halesia,diptera,Florida,0,FL
7497,s582,two-wing silverbell,Halesia diptera,Halesia,diptera,Michigan,0,MI
7498,s59,redberry juniper,Juniperus coahuilensis,Juniperus,coahuilensis,Washington,107.4942098,WA
7499,s59,redberry juniper,Juniperus coahuilensis,Juniperus,coahuilensis,Montana,0,MT
7500,s59,redberry juniper,Juniperus coahuilensis,Juniperus,coahuilensis,Maine,0,ME
7501,s59,redberry juniper,Juniperus coahuilensis,Juniperus,coahuilensis,North Dakota,0,ND
7502,s59,redberry juniper,Juniperus coahuilensis,Juniperus,coahuilensis,South Dakota,0,SD
7503,s59,redberry juniper,Juniperus coahuilensis,Juniperus,coahuilensis,Wyoming,0,WY
7504,s59,redberry juniper,Juniperus coahuilensis,Juniperus,coahuilensis,Wisconsin,0,WI
7505,s59,redberry juniper,Juniperus coahuilensis,Juniperus,coahuilensis,Idaho,0,ID
7506,s59,redberry juniper,Juniperus coahuilensis,Juniperus,coahuilensis,Vermont,0,VT
7507,s59,redberry juniper,Juniperus coahuilensis,Juniperus,coahuilensis,Minnesota,0,MN
7508,s59,redberry juniper,Juniperus coahuilensis,Juniperus,coahuilensis,Oregon,0,OR
7509,s59,redberry juniper,Juniperus coahuilensis,Juniperus,coahuilensis,New Hampshire,0,NH
7510,s59,redberry juniper,Juniperus coahuilensis,Juniperus,coahuilensis,Iowa,0,IA
7511,s59,redberry juniper,Juniperus coahuilensis,Juniperus,coahuilensis,Massachusetts,0,MA
7512,s59,redberry juniper,Juniperus coahuilensis,Juniperus,coahuilensis,Nebraska,0,NE
7513,s59,redberry juniper,Juniperus coahuilensis,Juniperus,coahuilensis,New York,0,NY
7514,s59,redberry juniper,Juniperus coahuilensis,Juniperus,coahuilensis,Pennsylvania,0,PA
7515,s59,redberry juniper,Juniperus coahuilensis,Juniperus,coahuilensis,Connecticut,0,CT
7516,s59,redberry juniper,Juniperus coahuilensis,Juniperus,coahuilensis,Rhode Island,0,RI
7517,s59,redberry juniper,Juniperus coahuilensis,Juniperus,coahuilensis,New Jersey,0,NJ
7518,s59,redberry juniper,Juniperus coahuilensis,Juniperus,coahuilensis,Indiana,0,IN
7519,s59,redberry juniper,Juniperus coahuilensis,Juniperus,coahuilensis,Nevada,0,NV
7520,s59,redberry juniper,Juniperus coahuilensis,Juniperus,coahuilensis,Utah,0,UT
7521,s59,redberry juniper,Juniperus coahuilensis,Juniperus,coahuilensis,California,206.8973564,CA
7522,s59,redberry juniper,Juniperus coahuilensis,Juniperus,coahuilensis,Ohio,0,OH
7523,s59,redberry juniper,Juniperus coahuilensis,Juniperus,coahuilensis,Illinois,0,DC
7524,s59,redberry juniper,Juniperus coahuilensis,Juniperus,coahuilensis,District of Columbia,0,DC
7525,s59,redberry juniper,Juniperus coahuilensis,Juniperus,coahuilensis,Delaware,0,DE
7526,s59,redberry juniper,Juniperus coahuilensis,Juniperus,coahuilensis,West Virginia,0,WV
7527,s59,redberry juniper,Juniperus coahuilensis,Juniperus,coahuilensis,Maryland,0,MD
7528,s59,redberry juniper,Juniperus coahuilensis,Juniperus,coahuilensis,Colorado,0,CO
7529,s59,redberry juniper,Juniperus coahuilensis,Juniperus,coahuilensis,Kentucky,0,KY
7530,s59,redberry juniper,Juniperus coahuilensis,Juniperus,coahuilensis,Kansas,48.03804523,KS
7531,s59,redberry juniper,Juniperus coahuilensis,Juniperus,coahuilensis,Virginia,0,VA
7532,s59,redberry juniper,Juniperus coahuilensis,Juniperus,coahuilensis,Missouri,0,MO
7533,s59,redberry juniper,Juniperus coahuilensis,Juniperus,coahuilensis,Arizona,1023047.472,AZ
7534,s59,redberry juniper,Juniperus coahuilensis,Juniperus,coahuilensis,Oklahoma,22596.32165,OK
7535,s59,redberry juniper,Juniperus coahuilensis,Juniperus,coahuilensis,North Carolina,0,NC
7536,s59,redberry juniper,Juniperus coahuilensis,Juniperus,coahuilensis,Tennessee,0,TN
7537,s59,redberry juniper,Juniperus coahuilensis,Juniperus,coahuilensis,Texas,5124417.62,TX
7538,s59,redberry juniper,Juniperus coahuilensis,Juniperus,coahuilensis,New Mexico,857173.986,NM
7539,s59,redberry juniper,Juniperus coahuilensis,Juniperus,coahuilensis,Alabama,0,AL
7540,s59,redberry juniper,Juniperus coahuilensis,Juniperus,coahuilensis,Mississippi,0,MS
7541,s59,redberry juniper,Juniperus coahuilensis,Juniperus,coahuilensis,Georgia,0,GA
7542,s59,redberry juniper,Juniperus coahuilensis,Juniperus,coahuilensis,South Carolina,0,SC
7543,s59,redberry juniper,Juniperus coahuilensis,Juniperus,coahuilensis,Arkansas,0,AR
7544,s59,redberry juniper,Juniperus coahuilensis,Juniperus,coahuilensis,Louisiana,0,LA
7545,s59,redberry juniper,Juniperus coahuilensis,Juniperus,coahuilensis,Florida,0,FL
7546,s59,redberry juniper,Juniperus coahuilensis,Juniperus,coahuilensis,Michigan,0,MI
7547,s591,American holly,Ilex opaca,Ilex,opaca,Washington,743.6425142,WA
7548,s591,American holly,Ilex opaca,Ilex,opaca,Montana,0,MT
7549,s591,American holly,Ilex opaca,Ilex,opaca,Maine,0,ME
7550,s591,American holly,Ilex opaca,Ilex,opaca,North Dakota,0,ND
7551,s591,American holly,Ilex opaca,Ilex,opaca,South Dakota,0,SD
7552,s591,American holly,Ilex opaca,Ilex,opaca,Wyoming,0,WY
7553,s591,American holly,Ilex opaca,Ilex,opaca,Wisconsin,0,WI
7554,s591,American holly,Ilex opaca,Ilex,opaca,Idaho,0,ID
7555,s591,American holly,Ilex opaca,Ilex,opaca,Vermont,1.008066813,VT
7556,s591,American holly,Ilex opaca,Ilex,opaca,Minnesota,0,MN
7557,s591,American holly,Ilex opaca,Ilex,opaca,Oregon,3521.988252,OR
7558,s591,American holly,Ilex opaca,Ilex,opaca,New Hampshire,1.237215651,NH
7559,s591,American holly,Ilex opaca,Ilex,opaca,Iowa,0,IA
7560,s591,American holly,Ilex opaca,Ilex,opaca,Massachusetts,374.3331068,MA
7561,s591,American holly,Ilex opaca,Ilex,opaca,Nebraska,0,NE
7562,s591,American holly,Ilex opaca,Ilex,opaca,New York,933.192894,NY
7563,s591,American holly,Ilex opaca,Ilex,opaca,Pennsylvania,10684.62071,PA
7564,s591,American holly,Ilex opaca,Ilex,opaca,Connecticut,262.1543425,CT
7565,s591,American holly,Ilex opaca,Ilex,opaca,Rhode Island,220.4663536,RI
7566,s591,American holly,Ilex opaca,Ilex,opaca,New Jersey,117564.2584,NJ
7567,s591,American holly,Ilex opaca,Ilex,opaca,Indiana,41.25663459,IN
7568,s591,American holly,Ilex opaca,Ilex,opaca,Nevada,0,NV
7569,s591,American holly,Ilex opaca,Ilex,opaca,Utah,0,UT
7570,s591,American holly,Ilex opaca,Ilex,opaca,California,0,CA
7571,s591,American holly,Ilex opaca,Ilex,opaca,Ohio,296.3361101,OH
7572,s591,American holly,Ilex opaca,Ilex,opaca,Illinois,26.17154853,DC
7573,s591,American holly,Ilex opaca,Ilex,opaca,District of Columbia,1131.943419,DC
7574,s591,American holly,Ilex opaca,Ilex,opaca,Delaware,177625.9433,DE
7575,s591,American holly,Ilex opaca,Ilex,opaca,West Virginia,4683.554582,WV
7576,s591,American holly,Ilex opaca,Ilex,opaca,Maryland,472151.427,MD
7577,s591,American holly,Ilex opaca,Ilex,opaca,Colorado,0,CO
7578,s591,American holly,Ilex opaca,Ilex,opaca,Kentucky,46768.89335,KY
7579,s591,American holly,Ilex opaca,Ilex,opaca,Kansas,0,KS
7580,s591,American holly,Ilex opaca,Ilex,opaca,Virginia,1046726.677,VA
7581,s591,American holly,Ilex opaca,Ilex,opaca,Missouri,0.179420477,MO
7582,s591,American holly,Ilex opaca,Ilex,opaca,Arizona,0,AZ
7583,s591,American holly,Ilex opaca,Ilex,opaca,Oklahoma,24053.99692,OK
7584,s591,American holly,Ilex opaca,Ilex,opaca,North Carolina,913121.961,NC
7585,s591,American holly,Ilex opaca,Ilex,opaca,Tennessee,71606.08914,TN
7586,s591,American holly,Ilex opaca,Ilex,opaca,Texas,365511.3544,TX
7587,s591,American holly,Ilex opaca,Ilex,opaca,New Mexico,0,NM
7588,s591,American holly,Ilex opaca,Ilex,opaca,Alabama,448073.6927,AL
7589,s591,American holly,Ilex opaca,Ilex,opaca,Mississippi,325286.9981,MS
7590,s591,American holly,Ilex opaca,Ilex,opaca,Georgia,293036.0918,GA
7591,s591,American holly,Ilex opaca,Ilex,opaca,South Carolina,352200.6316,SC
7592,s591,American holly,Ilex opaca,Ilex,opaca,Arkansas,432907.7225,AR
7593,s591,American holly,Ilex opaca,Ilex,opaca,Louisiana,309192.9887,LA
7594,s591,American holly,Ilex opaca,Ilex,opaca,Florida,96250.84191,FL
7595,s591,American holly,Ilex opaca,Ilex,opaca,Michigan,0,MI
7596,s60,Drooping juniper,Juniperus flaccida,Juniperus,flaccida,Washington,0,WA
7597,s60,Drooping juniper,Juniperus flaccida,Juniperus,flaccida,Montana,0,MT
7598,s60,Drooping juniper,Juniperus flaccida,Juniperus,flaccida,Maine,0,ME
7599,s60,Drooping juniper,Juniperus flaccida,Juniperus,flaccida,North Dakota,0,ND
7600,s60,Drooping juniper,Juniperus flaccida,Juniperus,flaccida,South Dakota,0,SD
7601,s60,Drooping juniper,Juniperus flaccida,Juniperus,flaccida,Wyoming,0,WY
7602,s60,Drooping juniper,Juniperus flaccida,Juniperus,flaccida,Wisconsin,0,WI
7603,s60,Drooping juniper,Juniperus flaccida,Juniperus,flaccida,Idaho,0,ID
7604,s60,Drooping juniper,Juniperus flaccida,Juniperus,flaccida,Vermont,0,VT
7605,s60,Drooping juniper,Juniperus flaccida,Juniperus,flaccida,Minnesota,0,MN
7606,s60,Drooping juniper,Juniperus flaccida,Juniperus,flaccida,Oregon,0,OR
7607,s60,Drooping juniper,Juniperus flaccida,Juniperus,flaccida,New Hampshire,0,NH
7608,s60,Drooping juniper,Juniperus flaccida,Juniperus,flaccida,Iowa,0,IA
7609,s60,Drooping juniper,Juniperus flaccida,Juniperus,flaccida,Massachusetts,0,MA
7610,s60,Drooping juniper,Juniperus flaccida,Juniperus,flaccida,Nebraska,0,NE
7611,s60,Drooping juniper,Juniperus flaccida,Juniperus,flaccida,New York,0,NY
7612,s60,Drooping juniper,Juniperus flaccida,Juniperus,flaccida,Pennsylvania,0,PA
7613,s60,Drooping juniper,Juniperus flaccida,Juniperus,flaccida,Connecticut,0,CT
7614,s60,Drooping juniper,Juniperus flaccida,Juniperus,flaccida,Rhode Island,0,RI
7615,s60,Drooping juniper,Juniperus flaccida,Juniperus,flaccida,New Jersey,0,NJ
7616,s60,Drooping juniper,Juniperus flaccida,Juniperus,flaccida,Indiana,0,IN
7617,s60,Drooping juniper,Juniperus flaccida,Juniperus,flaccida,Nevada,0,NV
7618,s60,Drooping juniper,Juniperus flaccida,Juniperus,flaccida,Utah,0,UT
7619,s60,Drooping juniper,Juniperus flaccida,Juniperus,flaccida,California,0,CA
7620,s60,Drooping juniper,Juniperus flaccida,Juniperus,flaccida,Ohio,0,OH
7621,s60,Drooping juniper,Juniperus flaccida,Juniperus,flaccida,Illinois,0,DC
7622,s60,Drooping juniper,Juniperus flaccida,Juniperus,flaccida,District of Columbia,0,DC
7623,s60,Drooping juniper,Juniperus flaccida,Juniperus,flaccida,Delaware,0,DE
7624,s60,Drooping juniper,Juniperus flaccida,Juniperus,flaccida,West Virginia,0,WV
7625,s60,Drooping juniper,Juniperus flaccida,Juniperus,flaccida,Maryland,0,MD
7626,s60,Drooping juniper,Juniperus flaccida,Juniperus,flaccida,Colorado,0,CO
7627,s60,Drooping juniper,Juniperus flaccida,Juniperus,flaccida,Kentucky,0,KY
7628,s60,Drooping juniper,Juniperus flaccida,Juniperus,flaccida,Kansas,0,KS
7629,s60,Drooping juniper,Juniperus flaccida,Juniperus,flaccida,Virginia,0,VA
7630,s60,Drooping juniper,Juniperus flaccida,Juniperus,flaccida,Missouri,0,MO
7631,s60,Drooping juniper,Juniperus flaccida,Juniperus,flaccida,Arizona,0,AZ
7632,s60,Drooping juniper,Juniperus flaccida,Juniperus,flaccida,Oklahoma,0,OK
7633,s60,Drooping juniper,Juniperus flaccida,Juniperus,flaccida,North Carolina,0,NC
7634,s60,Drooping juniper,Juniperus flaccida,Juniperus,flaccida,Tennessee,0,TN
7635,s60,Drooping juniper,Juniperus flaccida,Juniperus,flaccida,Texas,914.9752844,TX
7636,s60,Drooping juniper,Juniperus flaccida,Juniperus,flaccida,New Mexico,0,NM
7637,s60,Drooping juniper,Juniperus flaccida,Juniperus,flaccida,Alabama,0,AL
7638,s60,Drooping juniper,Juniperus flaccida,Juniperus,flaccida,Mississippi,0,MS
7639,s60,Drooping juniper,Juniperus flaccida,Juniperus,flaccida,Georgia,0,GA
7640,s60,Drooping juniper,Juniperus flaccida,Juniperus,flaccida,South Carolina,0,SC
7641,s60,Drooping juniper,Juniperus flaccida,Juniperus,flaccida,Arkansas,0,AR
7642,s60,Drooping juniper,Juniperus flaccida,Juniperus,flaccida,Louisiana,0,LA
7643,s60,Drooping juniper,Juniperus flaccida,Juniperus,flaccida,Florida,0,FL
7644,s60,Drooping juniper,Juniperus flaccida,Juniperus,flaccida,Michigan,0,MI
7645,s600,walnut spp.,Juglans spp.,Juglans,spp.,Washington,144.580028,WA
7646,s600,walnut spp.,Juglans spp.,Juglans,spp.,Montana,0,MT
7647,s600,walnut spp.,Juglans spp.,Juglans,spp.,Maine,3273.636412,ME
7648,s600,walnut spp.,Juglans spp.,Juglans,spp.,North Dakota,270.3231568,ND
7649,s600,walnut spp.,Juglans spp.,Juglans,spp.,South Dakota,3071.018095,SD
7650,s600,walnut spp.,Juglans spp.,Juglans,spp.,Wyoming,0,WY
7651,s600,walnut spp.,Juglans spp.,Juglans,spp.,Wisconsin,424641.1265,WI
7652,s600,walnut spp.,Juglans spp.,Juglans,spp.,Idaho,75.12186151,ID
7653,s600,walnut spp.,Juglans spp.,Juglans,spp.,Vermont,11293.71357,VT
7654,s600,walnut spp.,Juglans spp.,Juglans,spp.,Minnesota,184335.6242,MN
7655,s600,walnut spp.,Juglans spp.,Juglans,spp.,Oregon,164.1097002,OR
7656,s600,walnut spp.,Juglans spp.,Juglans,spp.,New Hampshire,7392.959266,NH
7657,s600,walnut spp.,Juglans spp.,Juglans,spp.,Iowa,928606.6044,IA
7658,s600,walnut spp.,Juglans spp.,Juglans,spp.,Massachusetts,9701.541037,MA
7659,s600,walnut spp.,Juglans spp.,Juglans,spp.,Nebraska,109177.3736,NE
7660,s600,walnut spp.,Juglans spp.,Juglans,spp.,New York,334840.3871,NY
7661,s600,walnut spp.,Juglans spp.,Juglans,spp.,Pennsylvania,722438.5211,PA
7662,s600,walnut spp.,Juglans spp.,Juglans,spp.,Connecticut,11087.67863,CT
7663,s600,walnut spp.,Juglans spp.,Juglans,spp.,Rhode Island,1093.371636,RI
7664,s600,walnut spp.,Juglans spp.,Juglans,spp.,New Jersey,74651.79684,NJ
7665,s600,walnut spp.,Juglans spp.,Juglans,spp.,Indiana,970963.7387,IN
7666,s600,walnut spp.,Juglans spp.,Juglans,spp.,Nevada,0,NV
7667,s600,walnut spp.,Juglans spp.,Juglans,spp.,Utah,0,UT
7668,s600,walnut spp.,Juglans spp.,Juglans,spp.,California,0.581467845,CA
7669,s600,walnut spp.,Juglans spp.,Juglans,spp.,Ohio,1154835.951,OH
7670,s600,walnut spp.,Juglans spp.,Juglans,spp.,Illinois,946442.0067,DC
7671,s600,walnut spp.,Juglans spp.,Juglans,spp.,District of Columbia,763.3870666,DC
7672,s600,walnut spp.,Juglans spp.,Juglans,spp.,Delaware,7339.065371,DE
7673,s600,walnut spp.,Juglans spp.,Juglans,spp.,West Virginia,603756.2308,WV
7674,s600,walnut spp.,Juglans spp.,Juglans,spp.,Maryland,91767.46876,MD
7675,s600,walnut spp.,Juglans spp.,Juglans,spp.,Colorado,93.11843151,CO
7676,s600,walnut spp.,Juglans spp.,Juglans,spp.,Kentucky,969437.1745,KY
7677,s600,walnut spp.,Juglans spp.,Juglans,spp.,Kansas,848471.3915,KS
7678,s600,walnut spp.,Juglans spp.,Juglans,spp.,Virginia,514218.8117,VA
7679,s600,walnut spp.,Juglans spp.,Juglans,spp.,Missouri,2525758.227,MO
7680,s600,walnut spp.,Juglans spp.,Juglans,spp.,Arizona,24012.06939,AZ
7681,s600,walnut spp.,Juglans spp.,Juglans,spp.,Oklahoma,277823.1804,OK
7682,s600,walnut spp.,Juglans spp.,Juglans,spp.,North Carolina,270496.4572,NC
7683,s600,walnut spp.,Juglans spp.,Juglans,spp.,Tennessee,665741.7291,TN
7684,s600,walnut spp.,Juglans spp.,Juglans,spp.,Texas,228983.4325,TX
7685,s600,walnut spp.,Juglans spp.,Juglans,spp.,New Mexico,1355.402283,NM
7686,s600,walnut spp.,Juglans spp.,Juglans,spp.,Alabama,123355.2629,AL
7687,s600,walnut spp.,Juglans spp.,Juglans,spp.,Mississippi,61445.22547,MS
7688,s600,walnut spp.,Juglans spp.,Juglans,spp.,Georgia,88942.92497,GA
7689,s600,walnut spp.,Juglans spp.,Juglans,spp.,South Carolina,59902.72277,SC
7690,s600,walnut spp.,Juglans spp.,Juglans,spp.,Arkansas,295359.4788,AR
7691,s600,walnut spp.,Juglans spp.,Juglans,spp.,Louisiana,10797.51715,LA
7692,s600,walnut spp.,Juglans spp.,Juglans,spp.,Florida,1158.706999,FL
7693,s600,walnut spp.,Juglans spp.,Juglans,spp.,Michigan,284844.4114,MI
7694,s601,butternut,Juglans cinerea,Juglans,cinerea,Washington,0,WA
7695,s601,butternut,Juglans cinerea,Juglans,cinerea,Montana,0,MT
7696,s601,butternut,Juglans cinerea,Juglans,cinerea,Maine,3198.367951,ME
7697,s601,butternut,Juglans cinerea,Juglans,cinerea,North Dakota,0,ND
7698,s601,butternut,Juglans cinerea,Juglans,cinerea,South Dakota,4.915135264,SD
